cowid,year,bi_SOS,bi_PRE,bi_str_SOS,bi_str_PRE,mil_ratio,mil_ex,USmilaid,allies,USdefense,USdefense_EUR,UStrade,energypc,gdppc,USalign,UNpart,mpower,term2,TRU,EIS,KEN,JOH,NIX,FOR,CAR,REA,CLI,GWB,OBA,demo,hrts,lwing,rwing,bi_L1_SOS,bi_L1_PRE,bi_str_L1_SOS,bi_str_L1_PRE,bi_L14_SOS,bi_L14_PRE,bi_L58_SOS,bi_L58_PRE,EUR,AFR,MEA,SCA,EAP,demo_TRU,demo_EIS,demo_KEN,demo_JOH,demo_NIX,demo_FOR,demo_CAR,demo_REA,demo_CLI,demo_GWB,demo_OBA,hrts_CLI,hrts_GWB,hrts_OBA,energypc_TRU,energypc_EIS,energypc_KEN,energypc_JOH,energypc_NIX,energypc_FOR,energypc_CAR,energypc_REA,energypc_CLI,energypc_GWB,gdppc_CLI,gdppc_GWB,gdppc_OBA,Rmil_rat,Rmil_rat_SOS_L1,Rmil_rat_PRE_L1,Rmil_rat_SOS_L14,Rmilaid,Rmilaid_SOS_L1,Rmilaid_PRE_L1,Rmilaid_SOS_L14,Rtrade,Rtrade_SOS_L1,Rtrade_PRE_L1,Rtrade_SOS_L14
20,1946,0,0,0,0,,,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06923972,,,0,8.408592,,,0,0.118615046,,,0
20,1947,0,1,0,1,0.2649979,,0,0,0,0,0,65,,0.7142857,0.023255814,0,0,1,0,0,0,0,0,0,0,0,0,0,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,,,,65,0,0,0,0,0,0,0,0,0,,,,0.06923972,0,0,0,8.408592,0,0,0,0.118615046,0,0,0
20,1948,0,0,0,0,0.20689829,,0,0,0,0,0,66,,0.8421053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,,,,66,0,0,0,0,0,0,0,0,0,,,,0.06923972,0,0.06923972,0,8.408592,0,8.408592,0,0.118615046,0,0.118615046,0
20,1949,0,0,0,0,0.17167951,,0,0,1,0,0.59417796,71,,0.7403846,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,,,,71,0,0,0,0,0,0,0,0,0,,,,0.06923972,0,0,0,8.408592,0,0,0,0.118615046,0,0,0
20,1950,0,0,0,0,0.19991894,,0,1,1,0,0.6108087,73,,0.78125,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,,,,73,0,0,0,0,0,0,0,0,0,,,,0.06923972,0,0,0,8.408592,0,0,0,0.118615046,0,0,0
20,1951,0,0,0,0,0.21575919,,0,1,1,0,0.6288515,73,,0.6415094,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,,,,73,0,0,0,0,0,0,0,0,0,,,,0.06923972,0,0,0,8.408592,0,0,0,0.118615046,0,0,0
20,1952,0,0,0,0,0.25289536,,16.81269,1,1,0,0.61709607,74,,0.68,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,,,,74,0,0,0,0,0,0,0,0,0,,,,0.06923972,0,0,0,8.408592,0,0,0,0.118615046,0,0,0
20,1953,0,0,0,0,0.2722399,,0,1,1,0,0.62646013,75,,0.8571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,,,0,75,0,0,0,0,0,0,0,0,,,,0.06923972,0,0,0,8.408592,0,0,0,0.118615046,0,0,0
20,1954,0,0,0,0,0.274084,,15.944095,0,1,0,0.65226597,77,,0.5384616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,,,0,77,0,0,0,0,0,0,0,0,,,,0.06923972,0,0,0,8.408592,0,0,0,0.118615046,0,0,0
20,1955,1,0,1,0,0.26912487,,0,0,1,0,0.6454299,79,,0.6129032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,,,0,79,0,0,0,0,0,0,0,0,,,,0.06923972,0,0,0,8.408592,0,0,0,0.118615046,0,0,0
20,1956,0,0,0,0,0.27122816,,0,0,1,0,0.635476,82,,0.6756757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,,,0,82,0,0,0,0,0,0,0,0,,,,0.06923972,0.06923972,0,0.20771916,8.408592,8.408592,0,25.225777,0.118615046,0.118615046,0,0.35584515
20,1957,1,0,1,0,0.26921356,,0,0,1,0,0.63720024,85,,0.9104478,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,,,0,85,0,0,0,0,0,0,0,0,,,,0.06923972,0,0,0.20771916,8.408592,0,0,25.225777,0.118615046,0,0,0.35584515
20,1958,0,0,0,0,0.264635,,0,0,1,0,0.6131122,87,,0.8529412,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,,,0,87,0,0,0,0,0,0,0,0,,,,0.06923972,0.06923972,0,0.41543832,8.408592,8.408592,0,50.451553,0.118615046,0.118615046,0,0.7116903
20,1959,1,1,1,1,0.25408804,,0,0,1,0,0.622556,88,,0.8484849,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,,,0,88,0,0,0,0,0,0,0,0,,,,0.06923972,0,0,0.41543832,8.408592,0,0,50.451553,0.118615046,0,0,0.7116903
20,1960,0,0,0,0,0.24737684,,0,0,1,0,0.62806135,87,,0.5555556,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,,0,0,1,1,1,1,4,1,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,,,0,87,0,0,0,0,0,0,0,0,,,,0.06923972,0.06923972,0.06923972,0.27695888,8.408592,8.408592,8.408592,33.63437,0.118615046,0.118615046,0.118615046,0.47446018
20,1961,0,0,0,0,0.24683312,,0,0,1,0,0.6008681,105,,0.7980769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,,,0,0,105,0,0,0,0,0,0,0,,,,0.06923972,0,0,0.27695888,8.408592,0,0,33.63437,0.118615046,0,0,0.47446018
20,1962,1,0,1,0,0.23783115,,17.817833,0,1,0,0.6031462,108,9.478623,0.8666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,,,0,0,108,0,0,0,0,0,0,0,0,0,0,0.06923972,0,0,0.06923972,8.408592,0,0,8.408592,0.118615046,0,0,0.118615046
20,1963,0,0,0,0,0.22917794,,0,0,1,0,0.6025582,113,9.52877,0.8478261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,,0,0,1,0,1,0,4,1,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,,,0,0,113,0,0,0,0,0,0,0,0,0,0,0.06923972,0.06923972,0,0.27695888,8.408592,8.408592,0,33.63437,0.118615046,0.118615046,0,0.47446018
20,1964,0,1,0,1,0.22217284,,0,0,1,0,0.5974793,115,9.560659,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,,0,0,0,0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,,,0,0,0,115,0,0,0,0,0,0,0,0,0,0.06923972,0,0,0.20771916,8.408592,0,0,25.225777,0.118615046,0,0,0.35584515
20,1965,0,0,0,0,0.22418065,,0,0,1,0,0.6000264,118,9.606645,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,,0,0,0,1,0,1,3,1,4,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,,,0,0,0,118,0,0,0,0,0,0,0,0,0,0.06923972,0,0.06923972,0.20771916,8.408592,0,8.408592,25.225777,0.118615046,0,0.118615046,0.35584515
20,1966,0,1,0,1,0.21691312,,0,0,1,0,0.61118144,121,9.652796,0.7804878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,,,0,0,0,121,0,0,0,0,0,0,0,0,0,0.06923972,0,0,0.20771916,8.408592,0,0,25.225777,0.118615046,0,0,0.35584515
20,1967,0,1,0,0,0.21143264,,0,0,1,0,0.6220914,125,9.697937,0.8679245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,,0,0,0,1,0,1,0,3,4,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,,,0,0,0,125,0,0,0,0,0,0,0,0,0,0.06923972,0,0.06923972,0,8.408592,0,8.408592,0,0.118615046,0,0.118615046,0
20,1968,0,0,0,0,0.21245332,,0,0,1,0,0.63972527,124,9.708679,0.8070176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,,,0,0,0,124,0,0,0,0,0,0,0,0,0,0.06923972,0,0.06923972,0,8.408592,0,8.408592,0,0.118615046,0,0.118615046,0
20,1969,1,0,1,0,0.20440748,,0,0,1,0,0.6453498,127,9.744143,0.5686275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,,,,0,0,0,0,127,0,0,0,0,0,0,0,0,0.06923972,0,0,0,8.408592,0,0,0,0.118615046,0,0,0
20,1970,0,0,0,0,0.2000812,,0,0,1,0,0.65650016,127,9.781806,0.7674419,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,,0,0,1,0,1,0,1,2,3,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,,,,0,0,0,0,127,0,0,0,0,0,0,0,0,0.06923972,0.06923972,0,0.06923972,8.408592,8.408592,0,8.408592,0.118615046,0.118615046,0,0.118615046
20,1971,0,0,0,0,0.20141101,,0,0,1,0,0.63675034,128,9.793333,0.7462686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,,,,0,0,0,0,128,0,0,0,0,0,0,0,0,0.06923972,0,0,0.06923972,8.408592,0,0,8.408592,0.118615046,0,0,0.118615046
20,1972,0,1,0,0,0.20448495,,0,0,1,0,0.6483345,130,9.818717,0.6097561,0.015873017,0,0,0,0,0,0,1,0,0,0,0,0,0,10,,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,,,,0,0,0,0,130,0,0,0,0,0,0,0,0,0.06923972,0,0,0.06923972,8.408592,0,0,8.408592,0.118615046,0,0,0.118615046
20,1973,0,0,0,0,0.20385468,,0,0,1,0,0.6510444,132,9.855788,0.7009346,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,,,,0,0,0,0,132,0,0,0,0,0,0,0,0,0.06923972,0,0.06923972,0.06923972,8.408592,0,8.408592,8.408592,0.118615046,0,0.118615046,0.118615046
20,1974,0,0,0,0,0.20126536,,0,0,1,0,0.6336688,132,9.906169,0.4574468,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,,,,0,0,0,0,132,0,0,0,0,0,0,0,0,0.06923972,0,0,0,8.408592,0,0,0,0.118615046,0,0,0
20,1975,1,0,1,0,0.20568635,,0,0,1,0,0.61091125,135,9.924483,0.5263158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,,,,0,0,0,0,0,135,0,0,0,0,0,0,0,0.06923972,0,0,0,8.408592,0,0,0,0.118615046,0,0,0
20,1976,0,0,0,0,0.19997835,,0,0,1,0,0.6077593,143,9.923633,0.5142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,,,,0,0,0,0,0,143,0,0,0,0,0,0,0,0.06923972,0.06923972,0,0.13847944,8.408592,8.408592,0,16.817184,0.118615046,0.118615046,0,0.23723009
20,1977,0,0,0,0,0.20727558,,0,0,1,0,0.6096528,143,9.961091,0.3908046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0.06923972,0,0,0.13847944,8.408592,0,0,16.817184,0.118615046,0,0,0.23723009
20,1978,1,0,1,0,0.20489037,,0,0,1,0,0.60180014,144,9.983336,0.7083333,0.010204081,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0.06923972,0,0,0.13847944,8.408592,0,0,16.817184,0.118615046,0,0,0.23723009
20,1979,0,0,0,0,0.19978179,,0,0,1,0,0.5923108,146,10.012074,0.7054263,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0.06923972,0.06923972,0,0.27695888,8.408592,8.408592,0,33.63437,0.118615046,0.118615046,0,0.47446018
20,1980,1,0,1,0,0.19421549,,0,0,1,0,0.58427095,148,10.039439,0.647541,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0.06923972,0,0,0.13847944,8.408592,0,0,16.817184,0.118615046,0,0,0.23723009
20,1981,0,1,0,0,0.19043396,,0,0,1,0,0.56414276,148,10.047902,0.627451,0.009708738,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,0,1,1,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0.06923972,0.06923972,0,0.20771916,8.408592,8.408592,0,25.225777,0.118615046,0.118615046,0,0.35584515
20,1982,1,0,1,0,0.1970482,,0,0,1,0,0.5724869,151,10.069927,0.3984962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,1,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0.06923972,0,0.06923972,0.20771916,8.408592,0,8.408592,25.225777,0.118615046,0,0.118615046,0.35584515
20,1983,0,0,0,0,0.200762,,0,0,1,0,0.5739628,151,10.028867,0.29375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,1,0,1,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0.06923972,0.06923972,0,0.20771916,8.408592,8.408592,0,25.225777,0.118615046,0.118615046,0,0.35584515
20,1984,1,0,1,0,0.201411,,0,0,1,0,0.5977575,153,10.045653,0.3557047,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0.06923972,0,0,0.20771916,8.408592,0,0,25.225777,0.118615046,0,0,0.35584515
20,1985,1,1,1,1,0.20592879,,0,0,1,0,0.6068629,152,10.092551,0.2781457,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,1,1,0,1,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0.06923972,0.06923972,0,0.27695888,8.408592,8.408592,0,33.63437,0.118615046,0.118615046,0,0.47446018
20,1986,1,0,1,0,0.20555155,,0,0,1,0,0.60696745,153,10.129949,0.3092105,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,1,0,1,1,1,1,1,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0.06923972,0.06923972,0.06923972,0.41543832,8.408592,8.408592,8.408592,50.451553,0.118615046,0.118615046,0.118615046,0.7116903
20,1987,1,1,1,0,0.20386001,,0,0,1,0,0.59743804,153,10.143819,0.2368421,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,1,0,1,1,0,1,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0.06923972,0.06923972,0,0.34619862,8.408592,8.408592,0,42.04296,0.118615046,0.118615046,0,0.5930752
20,1988,1,0,1,0,0.20584793,,0,0,1,0,0.5885173,153,10.172352,0.1985816,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,1,0,1,1,1,1,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0.06923972,0.06923972,0.06923972,0.41543832,8.408592,8.408592,8.408592,50.451553,0.118615046,0.118615046,0.118615046,0.7116903
20,1989,0,1,0,1,0.21070059,9.938179,0,0,1,0,0.5901336,153,10.207987,0.1136364,0.022058824,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,1,0,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06923972,0.06923972,0,0.34619862,8.408592,8.408592,0,42.04296,0.118615046,0.118615046,0,0.5930752
20,1990,0,1,0,1,0.23141967,9.933192,0,0,1,0,0.5868516,153,10.216008,0.0438596,0.01724138,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,1,0,1,3,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06923972,0,0.06923972,0.20771916,8.408592,0,8.408592,25.225777,0.118615046,0,0.118615046,0.35584515
20,1991,1,1,0,1,0.23067564,9.93222,0,0,1,0,0.5801866,157,10.203001,0.1071429,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,1,0,1,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06923972,0,0.06923972,0.13847944,8.408592,0,8.408592,16.817184,0.118615046,0,0.118615046,0.23723009
20,1992,0,0,0,0,0.23966846,9.852668,0,0,1,0,0.57277936,170,10.168254,0.1666667,0.026666667,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,1,2,0,2,1,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06923972,0.06923972,0.13847944,0.06923972,8.408592,8.408592,16.817184,8.408592,0.118615046,0.118615046,0.23723009,0.118615046
20,1993,0,1,0,0,0.23835339,9.841559,0,0,1,0,0.5720427,172,10.164693,0.1486486,0.013333334,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,1,0,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,172,0,10.164693,0,0,0.06923972,0,0,0,8.408592,0,0,0,0.118615046,0,0,0
20,1994,0,0,0,0,0.23597611,9.839003,0,0,1,0,0.5806253,177,10.176866,0.203125,0.015384615,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,1,0,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,177,0,10.176866,0,0,0.06923972,0,0.06923972,0,8.408592,0,8.408592,0,0.118615046,0,0.118615046,0
20,1995,0,1,0,1,0.22868437,9.824174,0,0,1,0,0.5829082,178,10.214175,0.2352941,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,1,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,178,0,10.214175,0,0,0.06923972,0,0,0,8.408592,0,0,0,0.118615046,0,0,0
20,1996,0,0,0,0,0.22257333,9.765202,0,0,1,0,0.57885545,177,10.23359,0.0617284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,1,0,0,1,0,1,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,177,0,10.23359,0,0,0.06923972,0,0.06923972,0,8.408592,0,8.408592,0,0.118615046,0,0.118615046,0
20,1997,0,0,0,0,0.2170555,9.679719,0,0,1,0,0.57804096,180,10.238877,0.2763158,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,1,1,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,180,0,10.238877,0,0,0.06923972,0,0,0,8.408592,0,0,0,0.118615046,0,0,0
20,1998,1,0,1,0,0.21254563,9.598455,0,0,1,0,0.57981426,180,10.269696,0.1594203,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,1,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,180,0,10.269696,0,0,0.06923972,0,0,0,8.408592,0,0,0,0.118615046,0,0,0
20,1999,0,1,0,0,0.21173847,9.632729,0,1,1,0,0.5813624,180,10.301196,0.147541,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,1,1,0,1,0,1,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,180,0,10.301196,0,0,0.06923972,0.06923972,0,0.13847944,8.408592,8.408592,0,16.817184,0.118615046,0.118615046,0,0.23723009
20,2000,0,0,0,0,0.21785045,9.674578,10.308352,0,1,0,0.581746,181,10.346763,0.1617647,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,1,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,181,0,10.346763,0,0,0.06923972,0,0.06923972,0.13847944,8.408592,0,8.408592,16.817184,0.118615046,0,0.118615046,0.23723009
20,2001,0,0,0,0,0.216187,9.658354,10.842088,1,1,0,0.57681537,183,10.388941,0.1492537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,183,0,10.388941,0,0.06923972,0,0,0.13847944,8.408592,0,0,16.817184,0.118615046,0,0,0.23723009
20,2002,1,0,1,0,0.20873065,9.684087,10.626509,1,1,0,0.5769456,183,10.396526,0.0895522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,183,0,10.396526,0,0.06923972,0,0,0.13847944,8.408592,0,0,16.817184,0.118615046,0,0,0.23723009
20,2003,0,0,0,0,0.21262968,9.689303,10.802428,0,1,0,0.573708,182,10.41638,-0.0273973,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,1,0,2,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,182,0,10.41638,0,0.06923972,0.13847944,0,0.13847944,8.408592,16.817184,0,16.817184,0.118615046,0.23723009,0,0.23723009
20,2004,0,1,0,1,0.21491334,9.707473,9.578311,1,1,0,0.5712928,183,10.425054,0.0263158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,183,0,10.425054,0,0.06923972,0,0,0.13847944,8.408592,0,0,16.817184,0.118615046,0,0,0.23723009
20,2005,1,0,1,0,0.21779075,9.744668,9.014325,1,1,0,0.5666783,183,10.445756,0.0428571,0.027777778,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,1,0,0,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,183,0,10.445756,0,0.06923972,0,0.06923972,0.13847944,8.408592,0,8.408592,16.817184,0.118615046,0,0.118615046,0.23723009
20,2006,1,0,1,0,0.22955425,9.787627,0,1,1,0,0.56642693,184,10.46564,-0.0547945,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,1,0,1,0,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,184,0,10.46564,0,0.06923972,0.06923972,0,0.27695888,8.408592,8.408592,0,33.63437,0.118615046,0.118615046,0,0.47446018
20,2007,0,0,0,0,0.23511344,9.833118,0,1,1,0,0.55840755,184,10.485339,-0.0114943,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,1,0,1,0,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,184,0,10.485339,0,0.06923972,0.06923972,0,0.27695888,8.408592,8.408592,0,33.63437,0.118615046,0.118615046,0,0.47446018
20,2008,0,0,0,0,0.24380514,9.919509,0,1,1,0,0.56249416,185,10.49637,0.1168831,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,2,0,1,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,185,0,10.49637,0,0.06923972,0,0,0.27695888,8.408592,0,0,33.63437,0.118615046,0,0,0.47446018
